evidence_id,case_id,platform,source_type,acquisition_mode,provenance_type,verification_status,trust_label,trust_score,review_status,evidence_type,title,body_text,comment_text,language,source_url,url,root_id,parent_id,created_at,collected_at,author_platform_hash,author_hash_method,author_identity_confidence,raw_author_id_removed,raw_author_name_removed,author_display_label,like_count,reply_count,share_count,view_count,content_hash,normalized_content_hash,canonical_url_hash,duplicate_group_id,duplicate_count,risk_flags,content_visibility,access_scope,source_capture_method,coverage_note,raw_data_safe,ingestion_metadata,is_root_content,influence_core_candidate,influence_core_type,source_identity_type,claim_summary,stance_hint,topic_hint,frame_hint,evidence_strength_hint,logic_strength_hint,emotional_intensity_hint,camp_state_hint,emotion_hint,people_cluster_hint,engagement_proxy
sgv1_f1926885404a7d31ddb2b84c,donglu_sunjihai_youth_football_202606,bilibili,video_discussion_root,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,creator_video,Bilibili video discussion root 01,"Bilibili video discussion root 01 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: bilibili. Root index: 01. Topic focus: fan community reaction. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=01,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=01,src_bilibili_01,,2026-06-17T12:10:16.483Z,2026-06-17T12:10:16.483Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:ad4a826d5ba7a8258ffcd3cc51d534ea13307db1a3581f24bc00a3e4ae210393,sha256:41f0394a9cf27e1df211ef7481ae5b27301912b228ddc55643c259acbe88164a,sha256:5a1f0a09f8a68f8c35ed2914ba20d6317f216fba2da86acb5e62ee153a9beacf,dup_4f24813f9e5dfbdc217c,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_01-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_01-root"",""source_type"":""video_discussion_root"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,creator_video,up,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_3880715fffca9ba68e207b3f,donglu_sunjihai_youth_football_202606,bilibili,video_discussion_root,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,creator_video,Bilibili video discussion root 02,"Bilibili video discussion root 02 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: bilibili. Root index: 02. Topic focus: fan community reaction. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=02,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=02,src_bilibili_02,,2026-06-17T12:10:16.483Z,2026-06-17T12:10:16.483Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:01c0e3edb75d0269aff2ab8a765dc47ce1702de14d4dcbdb95b643454ddef4df,sha256:97627721d28383bccee12cf975274417aa5b0d858677ce6bbed2dae87390386b,sha256:5f9e239aee30a1e10926012a87aef69911a3c5a687b6a106659f085f6ba403f6,dup_ea57683a46aa249034a2,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_02-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_02-root"",""source_type"":""video_discussion_root"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,creator_video,up,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_473f18a514bb9317c13ac774,donglu_sunjihai_youth_football_202606,bilibili,video_discussion_root,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,creator_video,Bilibili video discussion root 03,"Bilibili video discussion root 03 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: bilibili. Root index: 03. Topic focus: fan community reaction. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_bilibili_03,,2026-06-17T12:10:16.483Z,2026-06-17T12:10:16.483Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:4895deb64adee167fa055d59bb8616a5174abfaf16baea3d7580f4ab84c5c678,sha256:ad0c2ff93a617334ca4dc38340ab7773a37b74869928cd970bec482bbd532d37,sha256:5a4897b64c1855ee55a9faa693573d0da054c5ecb861549a47ea75969de1e2b4,dup_30f463850c8971dbd21e,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_03-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_03-root"",""source_type"":""video_discussion_root"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,creator_video,up,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_e4443444b67ece05fceeb08c,donglu_sunjihai_youth_football_202606,bilibili,video_discussion_root,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,creator_video,Bilibili video discussion root 04,"Bilibili video discussion root 04 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: bilibili. Root index: 04. Topic focus: fan community reaction. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-17T12:10:16.483Z,2026-06-17T12:10:16.483Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:d4c9896202604808a2affc9909bc4a046eff2dc784b6c5336356951f8fbd1802,sha256:d0eea9bf17309db8a01c82db556f8c44f11f2b7571e4e3cd7bea7954cd9ddd74,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_cc768acf63b6c95bcbf1,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-root"",""source_type"":""video_discussion_root"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,creator_video,up,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_75af528a0816d90ed2ca641d,donglu_sunjihai_youth_football_202606,bilibili,video_discussion_root,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,creator_video,Bilibili video discussion root 05,"Bilibili video discussion root 05 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: bilibili. Root index: 05. Topic focus: fan community reaction. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-17T12:10:16.483Z,2026-06-17T12:10:16.483Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:9905adf3f3a4f4cf29155561c0b50da6759720f73e1163c1b3b0e76dfe333b80,sha256:1ce8dbabb8787889b94987fff2eb9346764f2c2b1f00d89b90083369175fdf82,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_4404032356326ea63c27,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-root"",""source_type"":""video_discussion_root"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,creator_video,up,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_9f5bf8da427059d09eae05ec,donglu_sunjihai_youth_football_202606,bilibili,video_discussion_root,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,creator_video,Bilibili video discussion root 06,"Bilibili video discussion root 06 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: bilibili. Root index: 06. Topic focus: fan community reaction. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=06,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=06,src_bilibili_06,,2026-06-17T12:10:16.484Z,2026-06-17T12:10:16.484Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:caa54519c3be061e2b16f7612582d9fcae21c32b08e39f7f391849b341fd1c32,sha256:aa3402023a8b5c7a964e71e085473d9765452d7d88231995482b8efcf32d9d3f,sha256:f6df28619ed94cdfdb51d48931580b9919a710cf6560b10f273c2f12d755631e,dup_573cc2b865e4a4a86aea,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_06-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_06-root"",""source_type"":""video_discussion_root"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,creator_video,up,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_68beae16396e7b4d2555f31b,donglu_sunjihai_youth_football_202606,bilibili,video_discussion_root,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,creator_video,Bilibili video discussion root 07,"Bilibili video discussion root 07 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: bilibili. Root index: 07. Topic focus: fan community reaction. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_bilibili_07,,2026-06-17T12:10:16.484Z,2026-06-17T12:10:16.484Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:e8799d7559472f3ffcc41fc953904d501afb5f4e53ed08bb38f6ec4aae42e59b,sha256:b3e59b5f95962e6a15f490bce67030c21a9135a9587f6fb615a59067d7365495,sha256:d2a0895dcf1a292189fb18f38b0a7b6decc550c58a5b5e59eb881874483a8dc2,dup_7cd088e5c9e76602a51e,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_07-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_07-root"",""source_type"":""video_discussion_root"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,creator_video,up,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_363da0a4b4154fd911c1b9ab,donglu_sunjihai_youth_football_202606,tieba,forum_root_thread,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,forum_thread,Tieba forum discussion root 01,"Tieba forum discussion root 01 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: tieba. Root index: 01. Topic focus: platform discussion. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://tieba.baidu.com/f?kw=%E4%B8%AD%E5%9B%BD%E8%B6%B3%E7%90%83&sample=01,https://tieba.baidu.com/f?kw=%E4%B8%AD%E5%9B%BD%E8%B6%B3%E7%90%83&sample=01,src_tieba_01,,2026-06-17T12:10:16.484Z,2026-06-17T12:10:16.484Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:5f6ecddbed61463d490d52924c1f0709e231d3529b50c6c4b8ad657926ccecdd,sha256:24c39c6ff39edaf1a0906f004c698874cc0ed22a951609627c522b97b62966f7,sha256:269ec08b9d27460a28696aebcd888e9bf0b6b640d02bcfd79e17f36a47c4cae2,dup_9b245190ffa2eb7f8a0a,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_tieba_01-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_tieba_01-root"",""source_type"":""forum_root_thread"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,forum_thread,community,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_14f18821fae2b366902dc231,donglu_sunjihai_youth_football_202606,tieba,forum_root_thread,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,forum_thread,Tieba forum discussion root 02,"Tieba forum discussion root 02 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: tieba. Root index: 02. Topic focus: platform discussion. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://tieba.baidu.com/f?kw=%E4%B8%AD%E5%9B%BD%E8%B6%B3%E7%90%83&sample=02,https://tieba.baidu.com/f?kw=%E4%B8%AD%E5%9B%BD%E8%B6%B3%E7%90%83&sample=02,src_tieba_02,,2026-06-17T12:10:16.484Z,2026-06-17T12:10:16.484Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:0deb4ddaa041624e604fc88b1b830918030a1f3d891b1bfff271daba0e6cf3cf,sha256:2e2a18a2fca8803d70307d32556fda6b335c5126ebc2d76cff3396df68204641,sha256:171a433a0efccf82b6172f5162d076f8c3d8495ea1cfb1290a21a2db7fef46e2,dup_61367e2e34b16d38a64f,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_tieba_02-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_tieba_02-root"",""source_type"":""forum_root_thread"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,forum_thread,community,,unknown,,unknown,unknown,unknown,unknown,,,,0
sgv1_28f203a93ae7ffeb4780539c,donglu_sunjihai_youth_football_202606,tieba,forum_root_thread,manual_url,manual_url,source_url_provided_unverified,medium,0.65,review_needed,forum_thread,Tieba forum discussion root 03,"Tieba forum discussion root 03 This local snapshot is a selected controlled public opinion sample for the Dong Lu / Sun Jihai youth football route controversy. Platform/source category: tieba. Root index: 03. Topic focus: platform discussion. It mentions Dong Lu, Sun Jihai, youth football, Chinese football, route comparison, public response, media reframing, community discussion, and youth protection boundaries. Coverage limitations: selected controlled public sample only; not full web coverage; not full platform coverage; not full thread coverage; not official verification; not causal proof; not a judgment of who is right or wrong. Privacy note: no raw display names, profile URLs, private messages, minor identifying details, or family personal information are included.",,zh-CN,https://tieba.baidu.com/f?kw=%E4%B8%AD%E5%9B%BD%E8%B6%B3%E7%90%83&sample=03,https://tieba.baidu.com/f?kw=%E4%B8%AD%E5%9B%BD%E8%B6%B3%E7%90%83&sample=03,src_tieba_03,,2026-06-17T12:10:16.484Z,2026-06-17T12:10:16.484Z,,sha256_platform_case_salt,unknown,true,true,,0,0,0,0,sha256:d9df2330e52a3e01cffedf6c5c6d0fd0712c1a97127a700c708a80a4f5c2e8b5,sha256:46718dc711efc6aa8049c308e9d1df65e2fca8dd3ee485f37768c190499884db,sha256:77499df98d3b27d9a650cdd21cd86032f4d83a9d94e84c409c4472e550c045d4,dup_5e94527f8ece209f26f2,1,[],public,public,manual_public_snapshot,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_tieba_03-root"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""detail"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_tieba_03-root"",""source_type"":""forum_root_thread"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",true,true,forum_thread,community,,unknown,,unknown,unknown,unknown,unknown,,,,0
